2017-02-10T05:13:00.000,fascia5-11,Heavy Traffic:887/Weather Conditions:410/Other:171,fascia12-19,Heavy Traffic:123/Other:48/Mechanical Problem:45
2017-02-16T05:50:00.000,fascia5-11,Heavy Traffic:314/Other:69/Mechanical Problem:51,fascia12-19,Heavy Traffic:80/Other:32/Mechanical Problem:27
2017-02-23T06:00:00.000,fascia5-11,Heavy Traffic:550/Other:174/Mechanical Problem:95,fascia12-19,Heavy Traffic:92/Mechanical Problem:61/Other:38
2017-03-02T05:27:00.000,fascia5-11,Heavy Traffic:809/Other:178/Mechanical Problem:130,fascia12-19,Heavy Traffic:138/Mechanical Problem:57/Other:36
2017-03-09T05:42:00.000,fascia5-11,Heavy Traffic:520/Weather Conditions:486/Other:105,fascia12-19,Heavy Traffic:72/Other:31/Mechanical Problem:24
2017-03-16T05:55:00.000,fascia5-11,Heavy Traffic:1238/Other:222/Mechanical Problem:155,fascia12-19,Heavy Traffic:261/Mechanical Problem:58/Other:45
2017-03-23T06:00:00.000,fascia5-11,Heavy Traffic:1119/Other:157/Mechanical Problem:137,fascia12-19,Heavy Traffic:163/Mechanical Problem:60/Late return from Field Trip:51
2017-03-30T05:30:00.000,fascia5-11,Heavy Traffic:1436/Other:186/Mechanical Problem:151,fascia12-19,Heavy Traffic:214/Late return from Field Trip:71/Mechanical Problem:63
2017-04-06T05:31:00.000,fascia5-11,Heavy Traffic:463/Mechanical Problem:55/Other:46,fascia12-19,Heavy Traffic:104/Late return from Field Trip:40/Mechanical Problem:34
2017-04-13T14:35:00.000,fascia5-11,Heavy Traffic:311/Mechanical Problem:48/Other:47,fascia12-19,Heavy Traffic:62/Won`t Start:11/Mechanical Problem:11
2017-04-20T05:55:00.000,fascia5-11,Heavy Traffic:1262/Other:190/Mechanical Problem:124,fascia12-19,Heavy Traffic:230/Mechanical Problem:61/Other:44
2017-04-27T05:47:00.000,fascia5-11,Heavy Traffic:1164/Mechanical Problem:163/Other:161,fascia12-19,Heavy Traffic:232/Late return from Field Trip:98/Mechanical Problem:84
2017-05-04T05:25:00.000,fascia5-11,Heavy Traffic:1114/Other:180/Mechanical Problem:148,fascia12-19,Heavy Traffic:241/Mechanical Problem:92/Late return from Field Trip:91
2017-05-11T05:57:00.000,fascia5-11,Heavy Traffic:1272/Other:201/Mechanical Problem:134,fascia12-19,Heavy Traffic:371/Late return from Field Trip:144/Mechanical Problem:87
2017-05-18T05:44:00.000,fascia5-11,Heavy Traffic:1327/Mechanical Problem:211/Other:181,fascia12-19,Heavy Traffic:483/Late return from Field Trip:195/Mechanical Problem:135
2017-05-25T05:30:00.000,fascia5-11,Heavy Traffic:854/Other:119/Mechanical Problem:95,fascia12-19,Heavy Traffic:260/Late return from Field Trip:153/Mechanical Problem:47
2017-06-01T05:26:00.000,fascia5-11,Heavy Traffic:955/Mechanical Problem:137/Other:134,fascia12-19,Heavy Traffic:300/Late return from Field Trip:151/Mechanical Problem:75
2017-06-08T06:23:00.000,fascia5-11,Heavy Traffic:744/Other:138/Mechanical Problem:135,fascia12-19,Heavy Traffic:268/Mechanical Problem:68/Other:61
2017-06-15T05:45:00.000,fascia5-11,Heavy Traffic:794/Other:158/Mechanical Problem:88,fascia12-19,Heavy Traffic:326/Mechanical Problem:54/Other:37
2017-06-22T05:20:00.000,fascia5-11,Heavy Traffic:512/Other:92/Mechanical Problem:48,fascia12-19,Heavy Traffic:143/Mechanical Problem:34/Other:24
2017-06-29T06:30:00.000,fascia5-11,Heavy Traffic:121/Other:61/Mechanical Problem:12,fascia12-19,Heavy Traffic:11/Won`t Start:7/Other:6
2017-07-06T06:15:00.000,fascia5-11,Heavy Traffic:282/Other:142/Mechanical Problem:47,fascia12-19,Heavy Traffic:78/Other:24/Won`t Start:17
2017-07-13T06:03:00.000,fascia5-11,Heavy Traffic:267/Other:159/Mechanical Problem:47,fascia12-19,Heavy Traffic:42/Other:36/Won`t Start:29
2017-07-20T06:00:00.000,fascia5-11,Heavy Traffic:356/Other:127/Mechanical Problem:36,fascia12-19,Other:35/Heavy Traffic:31/Mechanical Problem:25
2017-07-27T06:06:00.000,fascia5-11,Heavy Traffic:325/Other:102/Mechanical Problem:45,fascia12-19,Heavy Traffic:50/Mechanical Problem:25/Other:23
2017-08-03T05:09:00.000,fascia5-11,Heavy Traffic:136/Other:67/Mechanical Problem:25,fascia12-19,Heavy Traffic:28/Won`t Start:18/Mechanical Problem:14
2017-09-01T06:36:00.000,fascia5-11,Heavy Traffic:106/Other:28/Mechanical Problem:9,fascia12-19,Heavy Traffic:5/Other:3/Won`t Start:2
2017-09-07T05:19:00.000,fascia5-11,Heavy Traffic:1285/Other:159/Mechanical Problem:123,fascia12-19,Heavy Traffic:128/Mechanical Problem:45/Other:34
2017-09-14T05:48:00.000,fascia5-11,Heavy Traffic:1403/Other:193/Mechanical Problem:136,fascia12-19,Heavy Traffic:266/Mechanical Problem:63/Other:34
2017-09-21T05:43:00.000,fascia5-11,Heavy Traffic:934/Other:172/Mechanical Problem:100,fascia12-19,Heavy Traffic:221/Mechanical Problem:48/Other:37
2017-09-28T05:27:00.000,fascia5-11,Heavy Traffic:1580/Other:213/Mechanical Problem:147,fascia12-19,Heavy Traffic:350/Mechanical Problem:58/Other:48
2017-10-05T05:08:00.000,fascia5-11,Heavy Traffic:1043/Other:141/Mechanical Problem:105,fascia12-19,Heavy Traffic:260/Mechanical Problem:51/Other:26
2017-10-12T05:00:00.000,fascia5-11,Heavy Traffic:1395/Other:224/Mechanical Problem:159,fascia12-19,Heavy Traffic:228/Mechanical Problem:71/Flat Tire:33
2017-10-19T05:21:00.000,fascia5-11,Heavy Traffic:1511/Other:214/Mechanical Problem:188,fascia12-19,Heavy Traffic:269/Mechanical Problem:70/Other:48
2017-10-26T05:33:00.000,fascia5-11,Heavy Traffic:1569/Other:286/Mechanical Problem:193,fascia12-19,Heavy Traffic:287/Mechanical Problem:81/Won`t Start:42
2017-11-02T06:40:00.000,fascia5-11,Heavy Traffic:659/Other:110/Mechanical Problem:88,fascia12-19,Heavy Traffic:139/Mechanical Problem:68/Other:44
2017-11-09T05:38:00.000,fascia5-11,Heavy Traffic:1371/Other:238/Mechanical Problem:222,fascia12-19,Heavy Traffic:156/Other:66/Mechanical Problem:61
2017-11-16T05:00:00.000,fascia5-11,Heavy Traffic:1241/Other:185/Mechanical Problem:150,fascia12-19,Heavy Traffic:152/Mechanical Problem:58/Late return from Field Trip:53
2017-11-27T05:13:00.000,fascia5-11,Heavy Traffic:672/Mechanical Problem:134/Other:120,fascia12-19,Heavy Traffic:79/Mechanical Problem:48/Late return from Field Trip:38
2017-11-30T05:08:00.000,fascia5-11,Heavy Traffic:1140/Other:191/Mechanical Problem:179,fascia12-19,Heavy Traffic:123/Other:46/Mechanical Problem:44
2017-12-07T05:15:00.000,fascia5-11,Heavy Traffic:1371/Mechanical Problem:280/Other:230,fascia12-19,Heavy Traffic:263/Other:96/Mechanical Problem:72
2017-12-14T05:22:00.000,fascia5-11,Heavy Traffic:2103/Mechanical Problem:355/Other:305,fascia12-19,Heavy Traffic:273/Mechanical Problem:105/Other:103
2017-12-21T05:27:00.000,fascia5-11,Heavy Traffic:438/Other:91/Mechanical Problem:82,fascia12-19,Heavy Traffic:152/Other:33/Mechanical Problem:29
2017-12-28T07:07:00.000,fascia5-11,Heavy Traffic:387/Mechanical Problem:148/Won`t Start:95,fascia12-19,Heavy Traffic:69/Mechanical Problem:34/Other:34
2018-01-05T05:30:00.000,fascia5-11,Heavy Traffic:1085/Weather Conditions:396/Mechanical Problem:330,fascia12-19,Heavy Traffic:163/Mechanical Problem:64/Other:59
2018-01-11T05:19:00.000,fascia5-11,Heavy Traffic:934/Other:209/Mechanical Problem:174,fascia12-19,Heavy Traffic:135/Other:50/Mechanical Problem:36
2018-01-18T05:52:00.000,fascia5-11,Heavy Traffic:1313/Other:331/Mechanical Problem:207,fascia12-19,Heavy Traffic:287/Mechanical Problem:102/Other:57
2018-01-25T05:05:00.000,fascia5-11,Heavy Traffic:1234/Other:298/Mechanical Problem:205,fascia12-19,Heavy Traffic:211/Mechanical Problem:66/Other:55
2018-02-01T05:35:00.000,fascia5-11,Heavy Traffic:864/Other:191/Mechanical Problem:159,fascia12-19,Heavy Traffic:127/Other:68/Mechanical Problem:52
2018-02-08T05:43:00.000,fascia5-11,Heavy Traffic:1063/Other:243/Mechanical Problem:182,fascia12-19,Heavy Traffic:148/Mechanical Problem:70/Other:70
