2016-04-13T05:30:00.000,fascia5-11,Heavy Traffic:144/Other:34/Mechanical Problem:12,fascia12-19,Late return from Field Trip:45/Heavy Traffic:24/Mechanical Problem:7
2016-04-14T05:38:00.000,fascia5-11,Heavy Traffic:127/Other:45/Mechanical Problem:12,fascia12-19,Heavy Traffic:21/Late return from Field Trip:14/Other:11
2016-04-15T05:29:00.000,fascia5-11,Heavy Traffic:143/Other:41/Mechanical Problem:8,fascia12-19,Heavy Traffic:29/Late return from Field Trip:22/Other:12
2016-04-18T05:28:00.000,fascia5-11,Heavy Traffic:146/Other:61/Mechanical Problem:24,fascia12-19,Heavy Traffic:27/Other:14/Mechanical Problem:11
2016-04-19T05:42:00.000,fascia5-11,Heavy Traffic:112/Other:43/Mechanical Problem:21,fascia12-19,Heavy Traffic:27/Other:14/Late return from Field Trip:12
2016-04-20T05:00:00.000,fascia5-11,Heavy Traffic:114/Other:78/Mechanical Problem:13,fascia12-19,Heavy Traffic:34/Late return from Field Trip:19/Other:13
2016-04-21T05:15:00.000,fascia5-11,Heavy Traffic:114/Other:44/Won`t Start:15,fascia12-19,Late return from Field Trip:33/Heavy Traffic:30/Mechanical Problem:11
2016-04-22T05:45:00.000,fascia5-11,Heavy Traffic:108/Other:39/Mechanical Problem:14,fascia12-19,Heavy Traffic:45/Late return from Field Trip:30/Mechanical Problem:11
2016-04-25T06:13:00.000,fascia5-11,Heavy Traffic:2,fascia12-19,Heavy Traffic:2
2016-04-26T06:50:00.000,fascia5-11,Won`t Start:1,fascia12-19,Mechanical Problem:1/Other:1
2016-04-27T06:23:00.000,fascia5-11,Heavy Traffic:1/Other:1,fascia12-19,Mechanical Problem:1
2016-04-28T06:10:00.000,fascia5-11,Mechanical Problem:2/Flat Tire:2/Heavy Traffic:1,fascia12-19,
2016-04-29T06:12:00.000,fascia5-11,Won`t Start:2/Mechanical Problem:1,fascia12-19,Won`t Start:1
2016-05-02T05:45:00.000,fascia5-11,Heavy Traffic:177/Other:65/Won`t Start:27,fascia12-19,Heavy Traffic:29/Won`t Start:9/Late return from Field Trip:6
